;PrevNode,New_Node,Type
     36359,     22333,Highway
     36360,     22334,Highway
     36361,     22335,Highway
     36362,     22336,Highway
     36363,     22337,Highway
     36364,     22338,Highway
     36365,     22339,Highway
     36366,     22340,Highway
     36367,     22341,Highway
     36368,     22342,Highway
     36369,     22343,Highway
     36370,     22344,Highway
     36371,     22345,Highway
     36372,     22346,Highway
     36373,     22347,Highway
     36374,     22348,Highway
     36375,     22349,Highway
     36376,     22350,Highway
     36377,     22351,Highway
     36378,     22352,Highway
     36379,     22353,Highway
     36380,     22354,Highway
     36381,     22355,Highway
     36382,     22356,Highway
     36383,     22357,Highway
     36384,     22358,Highway
     36385,     22359,Highway
     36386,     22360,Highway
     36387,     22361,Highway
     36388,     22362,Highway
     36389,     22363,Highway
     36390,     22364,Highway
     36391,     22365,Highway
     36392,     22366,Highway
     36393,     22367,Highway
     36394,     22368,Highway
     36395,     22369,Highway
     36396,     22370,Highway
     36397,     22371,Highway
     36398,     22372,Highway
     36399,     22373,Highway
     36400,     22374,Highway
     36401,     22375,Highway
     36402,     22376,Highway
     36403,     22377,Highway
     36404,     22378,Highway
     36405,     22379,Highway
     36406,     22380,Highway
     36407,     22381,Highway
     36408,     22382,Highway
     36409,     22383,Highway
     36410,     22384,Highway
     36411,     22385,Highway
     36412,     22386,Highway
     36413,     22387,Highway
     36414,     22388,Highway
     36415,     22389,Highway
     36416,     22390,Highway
     36417,     22391,Highway
     36418,     22392,Highway
     36419,     22393,Highway
     36420,     22394,Highway
     36421,     22395,Highway
     36422,     22396,Highway
     36423,     22397,Highway
     36424,     22398,Highway
     36425,     22399,Highway
     36426,     22400,Highway
     36427,     22401,Highway
     36428,     22402,Highway
     36429,     22403,Highway
     36430,     22404,Highway
     36431,     22405,Highway
     36432,     22406,Highway
     36433,     22407,Highway
     36434,     22408,Highway
     36435,     22409,Highway
     36436,     22410,Highway
     36437,     22411,Highway
     36438,     22412,Highway
     36439,     22413,Highway
     36440,     22414,Highway
     36441,     22415,Highway
     36442,     22416,Highway
     36443,     22417,Highway
     36444,     22418,Highway
     36445,     22419,Highway
     36446,     22420,Highway
     36447,     22421,Highway
     36448,     22422,Highway
     36449,     22423,Highway
     36450,     22424,Highway
     36451,     22425,Highway
     36452,     22426,Highway
     36453,     22427,Highway
     36454,     22428,Highway
     36455,     22429,Highway
     36456,     22430,Highway
     36457,     22431,Highway
     36458,     22432,Highway
     36459,     22433,Highway
     36460,     22434,Highway
     36461,     22435,Highway
     36462,     22436,Highway
     36463,     22437,Highway
     36464,     22438,Highway
     36465,     22439,Highway
     36466,     22440,Highway
     36467,     22441,Highway
     36468,     22442,Highway
     36469,     22443,Highway
     36470,     22444,Highway
     36471,     22445,Highway
     36472,     22446,Highway
     36473,     22447,Highway
     36474,     22448,Highway
     36475,     22449,Highway
     36476,     22450,Highway
     36477,     22451,Highway
     36478,     22452,Highway
     36479,     22453,Highway
     36480,     22454,Highway
     36481,     22455,Highway
     36482,     22456,Highway
     36483,     22457,Highway
     36484,     22458,Highway
     36485,     22459,Highway
     36486,     22460,Highway
     36487,     22461,Highway
     36488,     22462,Highway
     36489,     22463,Highway
     36490,     22464,Highway
     36491,     22465,Highway
     36492,     22466,Highway
     36493,     22467,Highway
     36494,     22468,Highway
     36495,     22469,Highway
     36496,     22470,Highway
     36497,     22471,Highway
     36498,     22472,Highway
     36499,     22473,Highway
     36500,     22474,Highway
     36501,     22475,Highway
     36502,     22476,Highway
     36503,     22477,Highway
     36504,     22478,Highway
     36505,     22479,Highway
     36506,     22480,Highway
     36507,     22481,Highway
     36508,     22482,Highway
     36509,     22483,Highway
     36510,     22484,Highway
     36511,     22485,Highway
     36512,     22486,Highway
     36513,     22487,Highway
     36514,     22488,Highway
     36515,     22489,Highway
     36516,     22490,Highway
     36517,     22491,Highway
     36518,     22492,Highway
     36519,     22493,Highway
     36520,     22494,Highway
     36521,     22495,Highway
     36522,     22496,Highway
     36523,     22497,Highway
     36524,     22498,Highway
     36525,     22499,Highway
     36526,     22500,Highway
     36527,     22501,Highway
     36528,     22502,Highway
     36529,     22503,Highway
     36530,     22504,Highway
     36531,     22505,Highway
     36532,     22506,Highway
     36533,     22507,Highway
     36534,     22508,Highway
     36535,     22509,Highway
     36536,     22510,Highway
     36537,     22511,Highway
     36538,     22512,Highway
     36539,     22513,Highway
     36540,     22514,Highway
     36541,     22515,Highway
     36542,     22516,Highway
     36543,     22517,Highway
     36544,     22518,Highway
     36545,     22519,Highway
     36546,     22520,Highway
     36547,     22521,Highway
     36548,     22522,Highway
     36549,     22523,Highway
     36550,     22524,Highway
     36551,     22525,Highway
     36552,     22526,Highway
     36553,     22527,Highway
     36554,     22528,Highway
     36555,     22529,Highway
     36556,     22530,Highway
     36557,     22531,Highway
     36558,     22532,Highway
     36559,     22533,Highway
     36560,     22534,Highway
     36561,     22535,Highway
     36562,     22536,Highway
     36563,     22537,Highway
     36564,     22538,Highway
     36565,     22539,Highway
     36566,     22540,Highway
     36567,     22541,Highway
     36568,     22542,Highway
     36569,     22543,Highway
     36570,     22544,Highway
     36571,     22545,Highway
     36572,     22546,Highway
     36573,     22547,Highway
     36574,     22548,Highway
     36575,     22549,Highway
     36576,     22550,Highway
     36577,     22551,Highway
     36578,     22552,Highway
     36579,     22553,Highway
     36580,     22554,Highway
     36581,     22555,Highway
     36582,     22556,Highway
     36583,     22557,Highway
     36584,     22558,Highway
     36585,     22559,Highway
     36586,     22560,Highway
     36587,     22561,Highway
     36588,     22562,Highway
     36589,     22563,Highway
     36590,     22564,Highway
     36591,     22565,Highway
     36592,     22566,Highway
     36593,     22567,Highway
     36594,     22568,Highway
     36595,     22569,Highway
     36596,     22570,Highway
     36597,     22571,Highway
     36598,     22572,Highway
     36599,     22573,Highway
     36600,     22574,Highway
     36601,     22575,Highway
     36602,     22576,Highway
     36603,     22577,Highway
     36604,     22578,Highway
     36605,     22579,Highway
     36606,     22580,Highway
     36607,     22581,Highway
     36608,     22582,Highway
     36609,     22583,Highway
     36610,     22584,Highway
     36611,     22585,Highway
     36612,     22586,Highway
     36613,     22587,Highway
     36614,     22588,Highway
     36615,     22589,Highway
     36616,     22590,Highway
     36617,     22591,Highway
     36618,     22592,Highway
     36619,     22593,Highway
     36620,     22594,Highway
     36621,     22595,Highway
     36622,     22596,Highway
     36623,     22597,Highway
     36624,     22598,Highway
     36625,     22599,Highway
     36626,     22600,Highway
     36627,     22601,Highway
     36628,     22602,Highway
     36629,     22603,Highway
     36630,     22604,Highway
     36631,     22605,Highway
     36632,     22606,Highway
     36633,     22607,Highway
     36634,     22608,Highway
     36635,     22609,Highway
     36636,     22610,Highway
     36637,     22611,Highway
     36638,     22612,Highway
     36639,     22613,Highway
     36640,     22614,Highway
     36641,     22615,Highway
     36642,     22616,Highway
     36643,     22617,Highway
     36644,     22618,Highway
     36645,     22619,Highway
     36646,     22620,Highway
     36647,     22621,Highway
     36648,     22622,Highway
     36649,     22623,Highway
     36650,     22624,Highway
     36651,     22625,Highway
     36652,     22626,Highway
     36653,     22627,Highway
     36654,     22628,Highway
     36655,     22629,Highway
     36656,     22630,Highway
     36657,     22631,Highway
     36658,     22632,Highway
     36659,     22633,Highway
     36660,     22634,Highway
     36661,     22635,Highway
     36662,     22636,Highway
     36663,     22637,Highway
     36664,     22638,Highway
     36665,     22639,Highway
     36666,     22640,Highway
     36667,     22641,Highway
     36668,     22642,Highway
     36669,     22643,Highway
     36670,     22644,Highway
     36671,     22645,Highway
     36672,     22646,Highway
     36673,     22647,Highway
     36674,     22648,Highway
     36675,     22649,Highway
     36676,     22650,Highway
     36677,     22651,Highway
     36678,     22652,Highway
     36679,     22653,Highway
     36680,     22654,Highway
     36681,     22655,Highway
     36682,     22656,Highway
     36683,     22657,Highway
     36684,     22658,Highway
     36685,     22659,Highway
     36686,     22660,Highway
     36687,     22661,Highway
     36688,     22662,Highway
     36689,     22663,Highway
     36690,     22664,Highway
     36691,     22665,Highway
     36692,     22666,Highway
     36693,     22667,Highway
     36694,     22668,Highway
     36695,     22669,Highway
     36696,     22670,Highway
     36697,     22671,Highway
     36698,     22672,Highway
     36699,     22673,Highway
     36700,     22674,Highway
     36701,     22675,Highway
     36702,     22676,Highway
     36703,     22677,Highway
     36704,     22678,Highway
     36705,     22679,Highway
     36706,     22680,Highway
     36707,     22681,Highway
     36708,     22682,Highway
     36709,     22683,Highway
     36710,     22684,Highway
     36711,     22685,Highway
     36712,     22686,Highway
     36713,     22687,Highway
     36714,     22688,Highway
     36715,     22689,Highway
     36716,     22690,Highway
     36717,     22691,Highway
     36718,     22692,Highway
     36719,     22693,Highway
     36720,     22694,Highway
     36721,     22695,Highway
     36722,     22696,Highway
     36723,     22697,Highway
     36724,     22698,Highway
     36725,     22699,Highway
     36726,     22700,Highway
     36727,     22701,Highway
     36728,     22702,Highway
     36729,     22703,Highway
     36730,     22704,Highway
     36731,     22705,Highway
     36732,     22706,Highway
     36733,     22707,Highway
     36734,     22708,Highway
     36735,     22709,Highway
     36736,     22710,Highway
     36737,     22711,Highway
     36738,     22712,Highway
     36739,     22713,Highway
     36740,     22714,Highway
     36741,     22715,Highway
     36742,     22716,Highway
     36743,     22717,Highway
     36744,     22718,Highway
     36745,     22719,Highway
     36746,     22720,Highway
     36747,     22721,Highway
     36748,     22722,Highway
     36749,     22723,Highway
     36750,     22724,Highway
     36751,     22725,Highway
     36752,     22726,Highway
     36753,     22727,Highway
     36754,     22728,Highway
     36755,     22729,Highway
     36756,     22730,Highway
     36757,     22731,Highway
     36758,     22732,Highway
     36759,     22733,Highway
     36760,     22734,Highway
     36761,     22735,Highway
     36762,     22736,Highway
     36763,     22737,Highway
     36764,     22738,Highway
     36765,     22739,Highway
     36766,     22740,Highway
     36767,     22741,Highway
     36768,     22742,Highway
     36769,     22743,Highway
     36770,     22744,Highway
     36771,     22745,Highway
     36772,     22746,Highway
     36773,     22747,Highway
     36774,     22748,Highway
     36775,     22749,Highway
     36776,     22750,Highway
     36777,     22751,Highway
     36778,     22752,Highway
     36779,     22753,Highway
     36780,     22754,Highway
     36781,     22755,Highway
     36782,     22756,Highway
     36783,     22757,Highway
     36784,     22758,Highway
     36785,     22759,Highway
     36786,     22760,Highway
     36787,     22761,Highway
     36788,     22762,Highway
     36789,     22763,Highway
     36790,     22764,Highway
     36791,     22765,Highway
     36792,     22766,Highway
     36793,     22767,Highway
     36794,     22768,Highway
     36795,     22769,Highway
     36796,     22770,Highway
     36797,     22771,Highway
     36798,     22772,Highway
     36799,     22773,Highway
     36800,     22774,Highway
     36801,     22775,Highway
     36802,     22776,Highway
     36803,     22777,Highway
     36804,     22778,Highway
     36805,     22779,Highway
     36806,     22780,Highway
     36807,     22781,Highway
     36808,     22782,Highway
     36809,     22783,Highway
     36810,     22784,Highway
     36811,     22785,Highway
     36812,     22786,Highway
     36813,     22787,Highway
     36814,     22788,Highway
     36815,     22789,Highway
     36816,     22790,Highway
     36817,     22791,Highway
     36818,     22792,Highway
     36819,     22793,Highway
     36820,     22794,Highway
     36821,     22795,Highway
     36822,     22796,Highway
     36823,     22797,Highway
     36824,     22798,Highway
     36825,     22799,Highway
     36826,     22800,Highway
     36827,     22801,Highway
     36828,     22802,Highway
     36829,     22803,Highway
     36830,     22804,Highway
     36831,     22805,Highway
     36832,     22806,Highway
     36833,     22807,Highway
     36834,     22808,Highway
     36835,     22809,Highway
     36836,     22810,Highway
     36837,     22811,Highway
     36838,     22812,Highway
     36839,     22813,Highway
     36840,     22814,Highway
     36841,     22815,Highway
     36842,     22816,Highway
     36843,     22817,Highway
     36844,     22818,Highway
     36845,     22819,Highway
     36846,     22820,Highway
     36847,     22821,Highway
     36848,     22822,Highway
     36849,     22823,Highway
     36850,     22824,Highway
     36851,     22825,Highway
     36852,     22826,Highway
     36853,     22827,Highway
     36854,     22828,Highway
     36855,     22829,Highway
     36856,     22830,Highway
     36857,     22831,Highway
     36858,     22832,Highway
     36859,     22833,Highway
     36860,     22834,Highway
     36861,     22835,Highway
     36862,     22836,Highway
     36863,     22837,Highway
     36864,     22838,Highway
     36865,     22839,Highway
     36866,     22840,Highway
     36867,     22841,Highway
     36868,     22842,Highway
     36869,     22843,Highway
     36870,     22844,Highway
     36871,     22845,Highway
     36872,     22846,Highway
     36873,     22847,Highway
     36874,     22848,Highway
     36875,     22849,Highway
     36876,     22850,Highway
     36877,     22851,Highway
     36878,     22852,Highway
     36879,     22853,Highway
     36880,     22854,Highway
     36881,     22855,Highway
     36882,     22856,Highway
     36883,     22857,Highway
     36884,     22858,Highway
     36885,     22859,Highway
     36886,     22860,Highway
     36887,     22861,Highway
     36888,     22862,Highway
     36889,     22863,Highway
     36890,     22864,Highway
     36891,     22865,Highway
     36892,     22866,Highway
     36893,     22867,Highway
     36894,     22868,Highway
     36895,     22869,Highway
     36896,     22870,Highway
     36897,     22871,Highway
     36898,     22872,Highway
     36899,     22873,Highway
     36900,     22874,Highway
     36901,     22875,Highway
     36902,     22876,Highway
     36903,     22877,Highway
     36904,     22878,Highway
     36905,     22879,Highway
     36906,     22880,Highway
     36907,     22881,Highway
     36908,     22882,Highway
     36909,     22883,Highway
     36910,     22884,Highway
     36911,     22885,Highway
     36912,     22886,Highway
     36913,     22887,Highway
     36914,     22888,Highway
     36915,     22889,Highway
     36916,     22890,Highway
     36917,     22891,Highway
     36918,     22892,Highway
     36919,     22893,Highway
     36920,     22894,Highway
     36921,     22895,Highway
     36922,     22896,Highway
     36923,     22897,Highway
     36924,     22898,Highway
     36925,     22899,Highway
     36926,     22900,Highway
     36927,     22901,Highway
     36928,     22902,Highway
     36929,     22903,Highway
     36930,     22904,Highway
     36931,     22905,Highway
     36932,     22906,Highway
     36933,     22907,Highway
     36934,     22908,Highway
     36935,     22909,Highway
     36936,     22910,Highway
     36937,     22911,Highway
     36938,     22912,Highway
     36939,     22913,Highway
     36940,     22914,Highway
     36941,     22915,Highway
     36942,     22916,Highway
     36943,     22917,Highway
     36944,     22918,Highway
     36945,     22919,Highway
     36946,     22920,Highway
     36947,     22921,Highway
     36948,     22922,Highway
     36949,     22923,Highway
     36950,     22924,Highway
     36951,     22925,Highway
     36952,     22926,Highway
     36953,     22927,Highway
     36954,     22928,Highway
     36955,     22929,Highway
     36956,     22930,Highway
     36957,     22931,Highway
     36958,     22932,Highway
     36959,     22933,Highway
     36960,     22934,Highway
     36961,     22935,Highway
     36962,     22936,Highway
     36963,     22937,Highway
     36964,     22938,Highway
     36965,     22939,Highway
     36966,     22940,Highway
     36967,     22941,Highway
     36968,     22942,Highway
     36969,     22943,Highway
     36970,     22944,Highway
     36971,     22945,Highway
     36972,     22946,Highway
     36973,     22947,Highway
     36974,     22948,Highway
     36975,     22949,Highway
     36976,     22950,Highway
     36977,     22951,Highway
     36978,     22952,Highway
     36979,     22953,Highway
     36980,     22954,Highway
     36981,     22955,Highway
     36982,     22956,Highway
     36983,     22957,Highway
     36984,     22958,Highway
     36985,     22959,Highway
     36986,     22960,Highway
     36987,     22961,Highway
     36988,     22962,Highway
     36989,     22963,Highway
     36990,     22964,Highway
     36991,     22965,Highway
     36992,     22966,Highway
     36993,     22967,Highway
     36994,     22968,Highway
     36995,     22969,Highway
     36996,     22970,Highway
     36997,     22971,Highway
     36998,     22972,Highway
     36999,     22973,Highway
     37000,     22974,Highway
     37001,     22975,Highway
     37002,     22976,Highway
     37003,     22977,Highway
     37004,     22978,Highway
     37005,     22979,Highway
     37006,     22980,Highway
     37007,     22981,Highway
     37008,     22982,Highway
     37009,     22983,Highway
     37010,     22984,Highway
     37011,     22985,Highway
     37012,     22986,Highway
     37013,     22987,Highway
     37014,     22988,Highway
     37015,     22989,Highway
     37016,     22990,Highway
     37017,     22991,Highway
     37018,     22992,Highway
     37019,     22993,Highway
     37020,     22994,Highway
     37021,     22995,Highway
     37022,     22996,Highway
     37023,     22997,Highway
     37024,     22998,Highway
     37025,     22999,Highway
     37026,     23000,Highway
     37027,     23001,Highway
     37028,     23002,Highway
     37029,     23003,Highway
     37030,     23004,Highway
     37031,     23005,Highway
     37032,     23006,Highway
     37033,     23007,Highway
     37034,     23008,Highway
     37035,     23009,Highway
     37036,     23010,Highway
     37037,     23011,Highway
     37038,     23012,Highway
     37039,     23013,Highway
     37040,     23014,Highway
     37041,     23015,Highway
     37042,     23016,Highway
     37043,     23017,Highway
     37044,     23018,Highway
     37045,     23019,Highway
     37046,     23020,Highway
     37047,     23021,Highway
     37048,     23022,Highway
     37049,     23023,Highway
     37050,     23024,Highway
     37051,     23025,Highway
     37052,     23026,Highway
     37053,     23027,Highway
     37054,     23028,Highway
     37055,     23029,Highway
     37056,     23030,Highway
     37057,     23031,Highway
     37058,     23032,Highway
     37059,     23033,Highway
     37060,     23034,Highway
     37061,     23035,Highway
     37062,     23036,Highway
     37063,     23037,Highway
     37064,     23038,Highway
     37065,     23039,Highway
     37066,     23040,Highway
     37067,     23041,Highway
     37068,     23042,Highway
     37069,     23043,Highway
     37070,     23044,Highway
     37071,     23045,Highway
     37072,     23046,Highway
     37073,     23047,Highway
     37074,     23048,Highway
     37075,     23049,Highway
     37076,     23050,Highway
     37077,     23051,Highway
     37078,     23052,Highway
     37079,     23053,Highway
     37080,     23054,Highway
     37081,     23055,Highway
     37082,     23056,Highway
     37083,     23057,Highway
     37084,     23058,Highway
     37085,     23059,Highway
     37086,     23060,Highway
     37087,     23061,Highway
     37088,     23062,Highway
     37089,     23063,Highway
     37090,     23064,Highway
     37091,     23065,Highway
     37092,     23066,Highway
     37093,     23067,Highway
     37094,     23068,Highway
     37095,     23069,Highway
     37096,     23070,Highway
     37097,     23071,Highway
     37098,     23072,Highway
     37099,     23073,Highway
     37100,     23074,Highway
     37101,     23075,Highway
     37102,     23076,Highway
     37103,     23077,Highway
     37104,     23078,Highway
     37105,     23079,Highway
     37106,     23080,Highway
     37107,     23081,Highway
     37108,     23082,Highway
     37109,     23083,Highway
     37110,     23084,Highway
     37111,     23085,Highway
     37112,     23086,Highway
     37113,     23087,Highway
     37114,     23088,Highway
     37115,     23089,Highway
     37116,     23090,Highway
     37117,     23091,Highway
     37118,     23092,Highway
     37119,     23093,Highway
     37120,     23094,Highway
     37121,     23095,Highway
     37122,     23096,Highway
     37123,     23097,Highway
     37124,     23098,Highway
     37125,     23099,Highway
     37126,     23100,Highway
     37127,     23101,Highway
     37128,     23102,Highway
     37129,     23103,Highway
     37130,     23104,Highway
     37131,     23105,Highway
     37132,     23106,Highway
     37133,     23107,Highway
     37134,     23108,Highway
     37135,     23109,Highway
     37136,     23110,Highway
     37137,     23111,Highway
     37138,     23112,Highway
     37139,     23113,Highway
     37140,     23114,Highway
     37141,     23115,Highway
     37142,     23116,Highway
     37143,     23117,Highway
     37144,     23118,Highway
     37145,     23119,Highway
     37146,     23120,Highway
     37147,     23121,Highway
     37148,     23122,Highway
     37149,     23123,Highway
     37150,     23124,Highway
     37151,     23125,Highway
     37152,     23126,Highway
     37153,     23127,Highway
     37154,     23128,Highway
     37155,     23129,Highway
     37156,     23130,Highway
     37157,     23131,Highway
     37158,     23132,Highway
     37159,     23133,Highway
     37160,     23134,Highway
     37161,     23135,Highway
     37162,     23136,Highway
     37163,     23137,Highway
     37164,     23138,Highway
     37165,     23139,Highway
     37166,     23140,Highway
     37167,     23141,Highway
     37168,     23142,Highway
     37169,     23143,Highway
     37170,     23144,Highway
     37171,     23145,Highway
     37172,     23146,Highway
     37173,     23147,Highway
     37174,     23148,Highway
     37175,     23149,Highway
     37176,     23150,Highway
     37177,     23151,Highway
     37178,     23152,Highway
     37179,     23153,Highway
     37180,     23154,Highway
     37181,     23155,Highway
     37182,     23156,Highway
     37183,     23157,Highway
     37184,     23158,Highway
     37185,     23159,Highway
     37186,     23160,Highway
     37187,     23161,Highway
     37188,     23162,Highway
     37189,     23163,Highway
     37190,     23164,Highway
     37191,     23165,Highway
     37192,     23166,Highway
     37193,     23167,Highway
     37194,     23168,Highway
     37195,     23169,Highway
     37196,     23170,Highway
     37197,     23171,Highway
     37198,     23172,Highway
     37199,     23173,Highway
     37200,     23174,Highway
     37201,     23175,Highway
     37202,     23176,Highway
     37203,     23177,Highway
     37204,     23178,Highway
     37205,     23179,Highway
     37206,     23180,Highway
     37207,     23181,Highway
     37208,     23182,Highway
     37209,     23183,Highway
     37210,     23184,Highway
     37211,     23185,Highway
     37212,     23186,Highway
     37213,     23187,Highway
     37214,     23188,Highway
     37215,     23189,Highway
     37216,     23190,Highway
     37217,     23191,Highway
     37218,     23192,Highway
     37219,     23193,Highway
     37220,     23194,Highway
     37221,     23195,Highway
     37222,     23196,Highway
     37223,     23197,Highway
     37224,     23198,Highway
     37225,     23199,Highway
     37226,     23200,Highway
     37227,     23201,Highway
     37228,     23202,Highway
     37229,     23203,Highway
     37230,     23204,Highway
     37231,     23205,Highway
     37232,     23206,Highway
     37233,     23207,Highway
     37234,     23208,Highway
     37235,     23209,Highway
     37236,     23210,Highway
     37237,     23211,Highway
     37238,     23212,Highway
     37239,     23213,Highway
     37240,     23214,Highway
     37241,     23215,Highway
     37242,     23216,Highway
     37243,     23217,Highway
     37244,     23218,Highway
     37245,     23219,Highway
     37246,     23220,Highway
     37247,     23221,Highway
     37248,     23222,Highway
     37249,     23223,Highway
     37250,     23224,Highway
     37251,     23225,Highway
     37252,     23226,Highway
     37253,     23227,Highway
     37254,     23228,Highway
     37255,     23229,Highway
     37256,     23230,Highway
     37257,     23231,Highway
     37258,     23232,Highway
     37259,     23233,Highway
     37260,     23234,Highway
     37261,     23235,Highway
     37262,     23236,Highway
     37263,     23237,Highway
     37264,     23238,Highway
     37265,     23239,Highway
     37266,     23240,Highway
     37267,     23241,Highway
     37268,     23242,Highway
     37269,     23243,Highway
     37270,     23244,Highway
     37271,     23245,Highway
     37272,     23246,Highway
     37273,     23247,Highway
     37274,     23248,Highway
     37275,     23249,Highway
     37276,     23250,Highway
     37277,     23251,Highway
     37278,     23252,Highway
     37279,     23253,Highway
     37280,     23254,Highway
     37281,     23255,Highway
     37282,     23256,Highway
     37283,     23257,Highway
     37284,     23258,Highway
     37285,     23259,Highway
     37286,     23260,Highway
     37287,     23261,Highway
     37288,     23262,Highway
     37289,     23263,Highway
     37290,     23264,Highway
     37291,     23265,Highway
     37292,     23266,Highway
     37293,     23267,Highway
     37294,     23268,Highway
     37295,     23269,Highway
     37296,     23270,Highway
     37297,     23271,Highway
     37298,     23272,Highway
     37299,     23273,Highway
     37300,     23274,Highway
     37301,     23275,Highway
     37302,     23276,Highway
     37303,     23277,Highway
     37304,     23278,Highway
     37305,     23279,Highway
     37306,     23280,Highway
     37307,     23281,Highway
     37308,     23282,Highway
     37309,     23283,Highway
     37310,     23284,Highway
     37311,     23285,Highway
     37312,     23286,Highway
     37313,     23287,Highway
     37314,     23288,Highway
     37315,     23289,Highway
     37316,     23290,Highway
     37317,     23291,Highway
     37318,     23292,Highway
     37319,     23293,Highway
     37320,     23294,Highway
     37321,     23295,Highway
     37322,     23296,Highway
     37323,     23297,Highway
     37324,     23298,Highway
     37325,     23299,Highway
     37326,     23300,Highway
     37327,     23301,Highway
     37328,     23302,Highway
     37329,     23303,Highway
     37330,     23304,Highway
     37331,     23305,Highway
     37332,     23306,Highway
     37333,     23307,Highway
     37334,     23308,Highway
     37335,     23309,Highway
     37336,     23310,Highway
     37337,     23311,Highway
     37338,     23312,Highway
     37339,     23313,Highway
     37340,     23314,Highway
     37341,     23315,Highway
     37342,     23316,Highway
     37343,     23317,Highway
     37344,     23318,Highway
     37345,     23319,Highway
     37346,     23320,Highway
     37347,     23321,Highway
     37348,     23322,Highway
     37349,     23323,Highway
     37350,     23324,Highway
     37351,     23325,Highway
     37352,     23326,Highway
     37353,     23327,Highway
     37354,     23328,Highway
     37355,     23329,Highway
     37356,     23330,Highway
     37357,     23331,Highway
     37358,     23332,Highway
     37359,     23333,Highway
     37360,     23334,Highway
     37361,     23335,Highway
     37362,     23336,Highway
     37363,     23337,Highway
     37364,     23338,Highway
     37365,     23339,Highway
     37366,     23340,Highway
     37367,     23341,Highway
     37368,     23342,Highway
     37369,     23343,Highway
     37370,     23344,Highway
     37371,     23345,Highway
     37372,     23346,Highway
     37373,     23347,Highway
     37374,     23348,Highway
     37375,     23349,Highway
     37376,     23350,Highway
     37377,     23351,Highway
     37378,     23352,Highway
     37379,     23353,Highway
     37380,     23354,Highway
     37381,     23355,Highway
     37382,     23356,Highway
     37383,     23357,Highway
     37384,     23358,Highway
     37385,     23359,Highway
     37386,     23360,Highway
     37387,     23361,Highway
     37388,     23362,Highway
     37389,     23363,Highway
     37390,     23364,Highway
     37391,     23365,Highway
     37392,     23366,Highway
     37393,     23367,Highway
     37394,     23368,Highway
     37395,     23369,Highway
     37396,     23370,Highway
     37397,     23371,Highway
     37398,     23372,Highway
     37399,     23373,Highway
     37400,     23374,Highway
     37401,     23375,Highway
     37402,     23376,Highway
     37403,     23377,Highway
     37404,     23378,Highway
     37405,     23379,Highway
     37406,     23380,Highway
     37407,     23381,Highway
     37408,     23382,Highway
     37409,     23383,Highway
     37410,     23384,Highway
     37411,     23385,Highway
     37412,     23386,Highway
     37413,     23387,Highway
     37414,     23388,Highway
     37415,     23389,Highway
     37416,     23390,Highway
     37417,     23391,Highway
     37418,     23392,Highway
     37419,     23393,Highway
     37420,     23394,Highway
     37421,     23395,Highway
     37422,     23396,Highway
     37423,     23397,Highway
     37424,     23398,Highway
     37425,     23399,Highway
     37426,     23400,Highway
     37427,     23401,Highway
     37428,     23402,Highway
     37429,     23403,Highway
     37430,     23404,Highway
     37431,     23405,Highway
     37432,     23406,Highway
     37433,     23407,Highway
     37434,     23408,Highway
     37435,     23409,Highway
     37436,     23410,Highway
     37437,     23411,Highway
     37438,     23412,Highway
     37439,     23413,Highway
     37440,     23414,Highway
     37441,     23415,Highway
     37442,     23416,Highway
     37443,     23417,Highway
     37444,     23418,Highway
     37445,     23419,Highway
     37446,     23420,Highway
     37447,     23421,Highway
     37448,     23422,Highway
     37449,     23423,Highway
     37450,     23424,Highway
     37451,     23425,Highway
     37452,     23426,Highway
     37453,     23427,Highway
     37454,     23428,Highway
     37455,     23429,Highway
     37456,     23430,Highway
     37457,     23431,Highway
     37458,     23432,Highway
     37459,     23433,Highway
     37460,     23434,Highway
     37461,     23435,Highway
     37462,     23436,Highway
     37463,     23437,Highway
     37464,     23438,Highway
     37465,     23439,Highway
     37466,     23440,Highway
     37467,     23441,Highway
     37468,     23442,Highway
     37469,     23443,Highway
     37470,     23444,Highway
     37471,     23445,Highway
     37472,     23446,Highway
     37473,     23447,Highway
     37474,     23448,Highway
     37475,     23449,Highway
     37476,     23450,Highway
     37477,     23451,Highway
     37478,     23452,Highway
     37479,     23453,Highway
     37480,     23454,Highway
     37481,     23455,Highway
     37482,     23456,Highway
     37483,     23457,Highway
     37484,     23458,Highway
     37485,     23459,Highway
     37486,     23460,Highway
     37487,     23461,Highway
     37488,     23462,Highway
     37489,     23463,Highway
     37490,     23464,Highway
     37491,     23465,Highway
     37492,     23466,Highway
     37493,     23467,Highway
     37494,     23468,Highway
     37495,     23469,Highway
     37496,     23470,Highway
     37497,     23471,Highway
     37498,     23472,Highway
     37499,     23473,Highway
     37500,     23474,Highway
     37501,     23475,Highway
     37502,     23476,Highway
     37503,     23477,Highway
     37504,     23478,Highway
     37505,     23479,Highway
     37506,     23480,Highway
     37507,     23481,Highway
     37508,     23482,Highway
     37509,     23483,Highway
     37510,     23484,Highway
     37511,     23485,Highway
     37512,     23486,Highway
     37513,     23487,Highway
     37514,     23488,Highway
     37515,     23489,Highway
     37516,     23490,Highway
     37517,     23491,Highway
     37518,     23492,Highway
     37519,     23493,Highway
     37520,     23494,Highway
     37521,     23495,Highway
     37522,     23496,Highway
     37523,     23497,Highway
